-1.423215, 7.069337, 2.638338, 0.790738
-2.025427, 7.399950, 2.611160, 0.785101
-2.826899, 7.775943, 2.657567, 0.786577
-3.615485, 8.172688, 2.685480, 0.788456
-4.070670, 8.368839, 2.685299, 0.786577
-4.184592, 8.415614, 2.691065, 0.786846
-4.584098, 8.605126, 2.703833, 0.787517
-6.102491, 9.345237, 2.715870, 0.789530
-6.848077, 9.600874, 2.711242, 0.785638
-8.109631, 10.353414, 2.612158, 0.783893
-8.598563, 10.692303, 2.546516, 0.787517
-9.202977, 11.005524, 2.663088, 0.787651
-9.964781, 11.435664, 2.587344, 0.786443
-10.624113, 11.848432, 2.545538, 0.782819
-11.257102, 12.194306, 2.628657, 0.786846
-11.952816, 12.626284, 2.655928, 0.781477
-12.651389, 12.965717, 2.646378, 0.789262
-13.353572, 13.299028, 2.633128, 0.787383
-14.118647, 13.726958, 2.650413, 0.787517
-14.794094, 14.043105, 2.624171, 0.786174
-15.445746, 14.490208, 2.552574, 0.786846
-16.104750, 14.879968, 2.810831, 0.792081
-16.822758, 14.632021, -2.576382, 0.782148
-17.512160, 13.984341, -2.377340, 0.786711
-18.038784, 13.407592, -2.193273, 0.791544
-18.491648, 12.726824, -2.182602, 0.790201
-18.887224, 12.010611, -2.195069, 0.790604
-19.292570, 11.400862, -2.176199, 0.786846
-19.680704, 10.843705, -2.164477, 0.783893
-20.225258, 10.068792, -2.147635, 0.787248
-20.610662, 9.409132, -2.141175, 0.786577
-21.073429, 8.707051, -2.117775, 0.786980
-20.980290, 7.947038, -1.261843, 0.773826
-20.279641, 7.163843, -0.911401, 0.790067
-19.617931, 6.474655, -0.681713, 0.793020
-19.208913, 6.118178, -0.654500, 0.786040
-18.400670, 5.664689, -0.533167, 0.787114
-17.830177, 5.343593, -0.475774, 0.786711
-17.029806, 4.967107, -0.465319, 0.787248
-16.248313, 4.606908, -0.458436, 0.789799
-15.634001, 4.295756, -0.436441, 0.783893
-14.762577, 3.905057, -0.438268, 0.788188
-13.959530, 3.501060, -0.408649, 0.784966
-13.485658, 3.293948, -0.409319, 0.784295
-12.572888, 2.907458, -0.392849, 0.783893
-11.997856, 2.645793, -0.479020, 0.793289
-11.314780, 2.228673, -0.536564, 0.781611
-10.655331, 1.815359, -0.600249, 0.786577
-10.134211, 1.354452, -0.655917, 0.784161
-9.566392, 0.971796, -0.528413, 0.786040
-8.826664, 0.539294, -0.518233, 0.785101
-8.083754, 0.148377, -0.510549, 0.788054
-7.425057, -0.208905, -0.507239, 0.785906
-6.873299, -0.537262, -0.491520, 0.785235
-6.040617, -0.922116, -0.421041, 0.788591
-5.323744, -1.251414, -0.394722, 0.782550
-4.608263, -1.593560, -0.372585, 0.786980
-3.873941, -1.862240, -0.415663, 0.784295
-3.234149, -2.171434, -0.468945, 0.789664
-2.574706, -2.504726, -0.574106, 0.784027
-1.905336, -3.046110, -0.571877, 0.783624
-1.097431, -3.064130, 0.370617, 0.787919
-0.370981, -2.251513, 0.646355, 0.791544
0.238250, -1.778948, 0.681261, 0.785101
0.649217, -1.114749, 1.066701, 0.783356
0.961323, -0.354985, 1.148747, 0.788188
1.254942, 0.336030, 1.177497, 0.788725
1.560081, 1.062226, 1.197458, 0.789799
1.896785, 1.768980, 1.236482, 0.786711
2.266996, 2.477997, 1.009997, 0.790201
2.802278, 3.101399, 0.946022, 0.784966
3.061045, 3.739607, 1.280211, 0.787651
2.937465, 4.519300, 1.821279, 0.785772
2.265783, 5.058713, 2.432803, 0.786711
1.533805, 5.449399, 2.631305, 0.790201
0.842400, 5.821572, 2.646487, 0.793020
0.290879, 6.069382, 2.632886, 0.785369
-0.519134, 6.495200, 2.651907, 0.791141
-1.268132, 6.894452, 2.671985, 0.789530
-1.792537, 7.132815, 2.675410, 0.786174
