8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869690, 3.824600, 1.548510, 0.000000
8.869735, 3.826621, 1.548510, 0.092443
8.870803, 3.874517, 1.548510, 0.346173
8.872593, 3.954835, 1.548510, 0.441940
8.874656, 4.047391, 1.548510, 0.478086
8.876822, 4.144566, 1.548510, 0.491729
8.879027, 4.243484, 1.548510, 0.496878
8.881246, 4.343061, 1.548510, 0.498822
8.883472, 4.442885, 1.548510, 0.499555
8.885699, 4.542804, 1.548510, 0.499832
8.887927, 4.642757, 1.548510, 0.499937
8.890155, 4.742724, 1.548510, 0.499976
8.892383, 4.842696, 1.548510, 0.499991
8.894612, 4.942671, 1.548510, 0.499997
8.896840, 5.042645, 1.548510, 0.499999
8.899069, 5.142620, 1.548510, 0.500000
8.901297, 5.242595, 1.548510, 0.500000
8.903526, 5.342570, 1.548510, 0.500000
8.905754, 5.442546, 1.548510, 0.500000
8.907982, 5.542521, 1.548510, 0.500000
8.910211, 5.642496, 1.548510, 0.500000
8.912439, 5.742471, 1.548510, 0.500000
8.914668, 5.842446, 1.548510, 0.500000
8.916896, 5.942421, 1.548510, 0.500000
8.919125, 6.042397, 1.548510, 0.500000
8.921353, 6.142372, 1.548510, 0.500000
8.923582, 6.242347, 1.548510, 0.500000
8.925810, 6.342322, 1.548510, 0.500000
8.928039, 6.442297, 1.548510, 0.500000
8.930267, 6.542272, 1.548510, 0.500000
8.932495, 6.642248, 1.548510, 0.500000
8.934724, 6.742223, 1.548510, 0.500000
8.936952, 6.842198, 1.548510, 0.500000
8.939181, 6.942173, 1.548510, 0.500000
8.941112, 7.042153, 1.568412, 0.500000
8.936603, 7.142014, 1.663431, 0.500000
8.922640, 7.240996, 1.758451, 0.500000
8.899348, 7.338207, 1.853470, 0.500000
8.866939, 7.432770, 1.948489, 0.500000
8.825704, 7.523831, 2.043509, 0.500000
8.776020, 7.610573, 2.136956, 0.500000
8.722238, 7.694871, 2.110022, 0.500000
8.675042, 7.782991, 2.015003, 0.500000
8.636419, 7.875190, 1.919983, 0.500000
8.605926, 7.970410, 1.864258, 0.500000
8.573405, 8.064939, 1.948489, 0.500000
8.532170, 8.156000, 2.043509, 0.500000
8.482482, 8.242738, 2.138528, 0.500000
8.424818, 8.324394, 2.228362, 0.500000
8.363259, 8.403200, 2.234445, 0.500000
8.301659, 8.481975, 2.234688, 0.500000
8.237783, 8.558889, 2.293011, 0.500000
8.171661, 8.633907, 2.293253, 0.500000
8.104171, 8.707675, 2.351163, 0.500000
8.032118, 8.777013, 2.384454, 0.500000
7.956745, 8.842677, 2.471733, 0.500000
7.875563, 8.901009, 2.559012, 0.500000
7.790459, 8.953469, 2.633122, 0.500000
7.700959, 8.997997, 2.720402, 0.500000
7.609551, 9.038551, 2.724289, 0.500000
7.517413, 9.077373, 2.782198, 0.500000
7.422305, 9.108159, 2.866430, 0.500000
7.326011, 9.135129, 2.868856, 0.500000
7.228928, 9.158986, 2.945527, 0.500000
7.130530, 9.176804, 2.965429, 0.500000
7.031787, 9.192499, 3.023339, 0.500000
6.932115, 9.200377, 3.081249, 0.500000
6.832269, 9.205865, 3.110653, 0.500000
6.732320, 9.204209, -3.077513, 0.500000
6.632770, 9.194810, -3.038608, 0.500000
6.533379, 9.183832, -3.004453, 0.500000
6.435116, 9.165479, -2.909433, 0.500000
6.338613, 9.139299, -2.865777, 0.500000
6.242772, 9.110800, -2.817369, 0.500000
6.149622, 9.074526, -2.727535, 0.500000
6.058302, 9.033773, -2.719268, 0.500000
5.968736, 8.989374, -2.635036, 0.500000
5.882485, 8.938777, -2.605632, 0.500000
5.797483, 8.886135, -2.547723, 0.500000
5.716886, 8.826969, -2.489813, 0.500000
5.638059, 8.765450, -2.446156, 0.500000
5.564314, 8.697957, -2.365462, 0.500000
5.493401, 8.627454, -2.335088, 0.500000
5.427639, 8.552163, -2.250856, 0.500000
5.365149, 8.474095, -2.228771, 0.500000
5.307845, 8.392187, -2.133751, 0.500000
5.258572, 8.305213, -2.038732, 0.500000
5.217772, 8.213955, -1.943713, 0.500000
5.185815, 8.119239, -1.848693, 0.500000
5.162988, 8.021918, -1.753674, 0.500000
5.148679, 7.922964, -1.697948, 0.500000
5.132255, 7.824356, -1.782180, 0.500000
5.106664, 7.727725, -1.877199, 0.500000
5.072026, 7.633955, -1.970646, 0.500000
5.032125, 7.542261, -1.982618, 0.500000
4.992097, 7.450621, -1.982618, 0.500000
4.952069, 7.358982, -1.982618, 0.500000
4.912042, 7.267343, -1.982618, 0.500000
4.871742, 7.175824, -2.002520, 0.500000
4.827191, 7.086304, -2.041426, 0.500000
4.781846, 6.997176, -2.041426, 0.500000
4.735644, 6.908492, -2.058978, 0.500000
4.688742, 6.820173, -2.058978, 0.500000
4.641663, 6.731950, -2.072643, 0.500000
4.593240, 6.644455, -2.076530, 0.500000
4.544795, 6.556973, -2.076530, 0.500000
4.494639, 6.470478, -2.124866, 0.500000
4.441945, 6.385489, -2.125836, 0.500000
4.389129, 6.300575, -2.137808, 0.500000
4.333035, 6.217797, -2.175142, 0.500000
4.276213, 6.135509, -2.175142, 0.500000
4.217984, 6.054220, -2.206498, 0.500000
4.158610, 5.973755, -2.206498, 0.500000
4.097475, 5.894639, -2.255562, 0.500000
4.034207, 5.817197, -2.255804, 0.500000
3.969871, 5.740654, -2.294638, 0.500000
3.903574, 5.665790, -2.295608, 0.500000
3.837274, 5.590927, -2.295608, 0.500000
3.770975, 5.516065, -2.295608, 0.500000
3.704311, 5.441530, -2.317368, 0.500000
3.636246, 5.368269, -2.319552, 0.500000
3.568072, 5.295110, -2.331525, 0.500000
3.497520, 5.224246, -2.359356, 0.500000
3.426378, 5.153971, -2.379258, 0.500000
3.352897, 5.086145, -2.399160, 0.500000
3.277791, 5.020153, -2.461821, 0.500000
3.197152, 4.961078, -2.556840, 0.500000
3.111272, 4.909921, -2.651859, 0.500000
3.021787, 4.865295, -2.686014, 0.500000
2.931986, 4.821297, -2.686014, 0.500000
2.842185, 4.777299, -2.686014, 0.500000
2.752385, 4.733301, -2.686014, 0.500000
2.662584, 4.689302, -2.686014, 0.500000
2.572783, 4.645304, -2.686014, 0.500000
2.482983, 4.601306, -2.686014, 0.500000
2.393182, 4.557308, -2.686014, 0.500000
2.303381, 4.513310, -2.686014, 0.500000
2.213581, 4.469311, -2.686014, 0.500000
2.123780, 4.425313, -2.686014, 0.500000
2.033979, 4.381315, -2.686014, 0.500000
1.944179, 4.337317, -2.686014, 0.500000
1.854378, 4.293319, -2.686014, 0.500000
1.764578, 4.249320, -2.686014, 0.500000
1.674777, 4.205322, -2.686014, 0.500000
1.584976, 4.161324, -2.686014, 0.500000
1.496022, 4.115677, -2.628104, 0.500000
1.411381, 4.062494, -2.533085, 0.500000
1.332003, 4.001722, -2.456414, 0.500000
1.254587, 3.938422, -2.456172, 0.500000
