4.3333528,5.9679606,3.7505704
4.2037634,5.8166305,3.7223097
4.0697238,5.6687601,3.7016326
3.9317295,5.5248383,3.7048799
3.7897800,5.3847456,3.7116472
3.6440572,5.2485429,3.7222959
3.4948130,5.1163480,3.7368993
3.3419531,4.9880865,3.7531531
3.1859204,4.8641566,3.7730912
3.0264521,4.7442215,3.7815529
2.8641574,4.6287166,3.7228705
2.6985304,4.5176219,3.6414754
2.5300082,4.4111079,3.5191826
2.3585685,4.3081996,3.3814909
2.1867231,4.2067626,3.2310526
2.0159000,4.1018914,3.0900690
1.8502055,3.9928129,2.9526594
1.6870387,3.8756441,2.8210669
1.5317179,3.7519187,2.6943699
1.3829978,3.6181596,2.5844951
1.2443635,3.4745766,2.4884930
1.1189363,3.3214802,2.4036746
1.0069285,3.1549746,2.3421282
0.9141933,2.9788848,2.2825161
0.8435576,2.7936843,2.2243125
0.7980260,2.5988304,2.1766542
0.7819628,2.4001899,2.1638849
0.7966777,2.2017818,2.1749498
0.8414679,2.0077515,2.1777739
0.9143934,1.8209393,2.1790820
1.0106788,1.6456580,2.1829704
1.1244019,1.4825807,2.1924273
1.2502483,1.3297086,2.2093052
1.3856124,1.1850446,2.2380661
1.5306255,1.0488923,2.2890078
1.6859468,0.9233500,2.3597894
1.8514825,0.8106604,2.4405979
2.0239176,0.7130973,2.5270404
2.2042193,0.6291106,2.6143546
2.3911549,0.5582620,2.7024850
2.5831140,0.5000373,2.7914564
2.7759713,0.4542961,2.8810362
2.9724931,0.4192116,2.9703081
3.1713563,0.3942897,3.0592330
3.3692886,0.3790927,3.1462166
3.5690216,0.3727371,3.2318935
3.7686182,0.3748475,3.3154982
3.9675448,0.3849680,3.3958099
4.1667791,0.4028520,3.4745044
4.3642274,0.4280598,3.5481036
4.5611944,0.4605588,3.6190740
4.7567440,0.5000934,3.6861708
4.9506520,0.5465160,3.7493497
5.1430917,0.5998078,3.8108741
5.3331510,0.6596608,3.8676573
5.5212630,0.7261776,3.9228707
5.7068177,0.7991517,3.9739001
5.8897062,0.8785619,4.0214731
6.0698024,0.9644144,4.0660611
6.2464485,1.0564536,4.1051228
6.4201187,1.1550393,4.1424295
6.5894289,1.2594776,4.1730569
6.7552657,1.3704274,4.2016926
6.9164731,1.4873458,4.2254078
7.0730501,1.6106003,4.2459049
7.2248715,1.7402056,4.2631046
7.3710987,1.8751988,4.2764273
7.5128377,2.0163490,4.2877313
7.6484459,2.1617154,4.2952033
7.7796668,2.3129464,4.3015458
7.9045300,2.4675677,4.3049291
8.0248566,2.6275789,4.3077381
8.1389271,2.7904539,4.3092548
8.2482072,2.9580124,4.3105547
8.3514826,3.1281621,4.3128414
8.4497513,3.3021742,4.3153218
8.5423847,3.4785985,4.2769400
8.6298570,3.6580689,4.2273225
8.7118933,3.8398820,4.1768020
8.7885505,4.0240811,4.1259142
8.8597588,4.2105322,4.0729605
8.9253737,4.3988798,4.0187712
8.9854145,4.5892486,3.9617316
9.0396941,4.7811861,3.9022591
9.0881696,4.9747642,3.8396523
9.1306806,5.1697252,3.7734080
9.1670595,5.3658283,3.7042215
9.1971619,5.5631899,3.6307350
9.2206846,5.7611448,3.5547199
9.2374095,5.9601571,3.4745778
9.2469119,6.1592515,3.3922563
9.2487786,6.3589088,3.3065773
9.2424400,6.5582534,3.2188464
9.2272302,6.7570596,3.1286719
9.2022694,6.9552750,3.0361229
9.1668016,7.1508308,2.9418301
9.1191427,7.3454291,2.8476346
9.0590649,7.5338245,2.7535347
8.9832438,7.7199608,2.6644670
8.8920873,7.8966862,2.5792407
8.7833558,8.0635877,2.5016546
8.6555677,8.2177579,2.4347439
8.5107167,8.3536700,2.3703116
8.3481553,8.4699919,2.2991267
8.1693517,8.5640346,2.2144122
7.9820139,8.6340483,2.1290093
7.7911208,8.6869439,2.0524085
7.6022352,8.7400071,1.9876580
7.4159314,8.8061968,1.9786696
7.2262402,8.8698183,2.0112306
7.0312539,8.9103611,2.0336600
6.8325622,8.9175600,2.0518358
6.6360222,8.8876190,2.0721556
6.4485352,8.8217982,2.1002626
6.2746609,8.7248769,2.1361684
6.1158805,8.6030185,2.1840493
5.9732020,8.4640406,2.2660225
5.8442615,8.3131875,2.3767383
5.7252054,8.1522942,2.5032852
5.6149337,7.9855445,2.6461393
5.5115887,7.8157456,2.7968305
5.4116081,7.6420931,2.9508178
5.3144431,7.4682398,3.1101263
5.2175039,7.2937746,3.2688141
5.1193398,7.1196386,3.4270329
5.0192288,6.9474959,3.5530213
4.9155414,6.7767811,3.6655813
4.8081267,6.6089392,3.7383396
4.6962553,6.4438409,3.7866299
4.5797743,6.2818184,3.8082053
4.4589524,6.1233579,3.8136576
4.3333528,5.9679606,3.7505704
