4.4430743,5.8706427,3.7556596
4.3114282,5.7219452,3.7617376
4.1747461,5.5774057,3.7687866
4.0336205,5.4373986,3.7799371
3.8882491,5.3018331,3.7927500
3.7388668,5.1706984,3.8082464
3.5856347,5.0439853,3.8258772
3.4289239,4.9218873,3.8450688
3.2685651,4.8041929,3.8545092
3.1052932,4.6913004,3.8612026
2.9385326,4.5826459,3.7745701
2.7693856,4.4787054,3.6869812
2.5972331,4.3794067,3.5984377
2.4217215,4.2859669,3.4769096
2.2436743,4.1974641,3.3148767
2.0641276,4.1098836,3.1668214
1.8877301,4.0205784,3.0252404
1.7124118,3.9235087,2.8944827
1.5439914,3.8193930,2.7682566
1.3810985,3.7053975,2.6521359
1.2260695,3.5801412,2.5495876
1.0830303,3.4438326,2.4571529
0.9527826,3.2934068,2.3841620
0.8401198,3.1294236,2.3208491
0.7495341,2.9532573,2.2643655
0.6846632,2.7662945,2.2141983
0.6485673,2.5703081,2.1930923
0.6428100,2.3711154,2.1896444
0.6648944,2.1733458,2.1928904
0.7088809,1.9802503,2.1941274
0.7667382,1.7912322,2.1980390
0.8317768,1.6039472,2.2072529
0.9044099,1.4189405,2.2196065
0.9902456,1.2413498,2.2447620
1.0937022,1.0725880,2.2901401
1.2155011,0.9150040,2.3481682
1.3543678,0.7704860,2.4142225
1.5046732,0.6427735,2.4850751
1.6673077,0.5286221,2.5567485
1.8403855,0.4277939,2.6290899
2.0178371,0.3417679,2.7014702
2.2027694,0.2673246,2.7737636
2.3914184,0.2048383,2.8458900
2.5831517,0.1533482,2.9172731
2.7784213,0.1119193,2.9882414
2.9739384,0.0804904,3.0573173
3.1722980,0.0580582,3.1259049
3.3699990,0.0445634,3.1917811
3.5691684,0.0394617,3.2567919
3.7677161,0.0425430,3.3191144
3.9664225,0.0535815,3.3799320
4.1642914,0.0723674,3.4382988
4.3614615,0.0987921,3.4945550
4.5573189,0.1326982,3.5487336
4.7519499,0.1740653,3.6002376
4.9445252,0.2226981,3.6501400
5.1356098,0.2787695,3.6968379
5.3236178,0.3418312,3.7425010
5.5100951,0.4124804,3.7844657
5.6925014,0.4898096,3.8257289
5.8729356,0.5747972,3.8635149
6.0489247,0.6663789,3.9003229
6.2215735,0.7651877,3.9347951
6.3898962,0.8707638,3.9678719
6.5535099,0.9829268,3.9997758
6.7127406,1.1020020,4.0304419
6.8665129,1.2273076,4.0608234
7.0149101,1.3590981,4.0910627
7.1571869,1.4972025,4.1217993
7.2935827,1.6419069,4.1531958
7.4230966,1.7915372,4.1858927
7.5477359,1.9479528,4.2191375
7.6645569,2.1069042,4.2537628
7.7770116,2.2726266,4.2885299
7.8817994,2.4397771,4.3236063
7.9820914,2.6128449,4.3585387
8.0754209,2.7870812,4.3926296
8.1641086,2.9662272,4.4264708
8.2463726,3.1461507,4.4589653
8.3240566,3.3302762,4.4913578
8.3957748,3.5147581,4.5229093
8.4630449,3.7028638,4.5544634
8.5248024,3.8910299,4.5862300
8.5821669,4.0819401,4.6179966
8.6346495,4.2733725,4.6514171
8.6827719,4.4664638,4.6850626
8.7265065,4.6604198,4.7215296
8.7660722,4.8552578,4.7590637
8.8016814,5.0509969,4.7527338
8.8334356,5.2472489,4.7120744
8.8614919,5.4441264,4.6561442
8.8859552,5.6415750,4.5772281
8.9068663,5.8390598,4.4956988
8.9244251,6.0375314,4.4064557
8.9386216,6.2352147,4.3157503
8.9497545,6.4345182,4.2156928
8.9577799,6.6321404,4.1150596
8.9629581,6.8320548,4.0049534
8.9652052,7.0295243,3.8945697
8.9645455,7.2297682,3.7751261
8.9608194,7.4271298,3.6551557
8.9536164,7.6272668,3.5271649
8.9426003,7.8245770,3.3979212
8.9267841,8.0238190,3.2621322
8.9054617,8.2208023,3.1235326
8.8771195,8.4177010,2.9792779
8.8402529,8.6129830,2.8291166
8.7930527,8.8050783,2.6746054
8.7326547,8.9942973,2.5309444
8.6562809,9.1769763,2.3962777
8.5606808,9.3505794,2.2874256
8.4435821,9.5100001,2.1899492
8.3024633,9.6508433,2.1017669
8.1406641,9.7642886,2.0221917
7.9581674,9.8464100,1.9446335
7.7636206,9.8905907,1.9545293
7.5650650,9.9016126,1.9632498
7.3639365,9.8837875,1.9521827
7.1699349,9.8431852,1.9639462
6.9831356,9.7842088,2.0100326
6.7990915,9.7055472,2.0407296
6.6282834,9.6068895,2.0775887
6.4726394,9.4855946,2.1246192
6.3342870,9.3435145,2.1838569
6.2133082,9.1861657,2.2840964
6.1075091,9.0189262,2.4168559
6.0132973,8.8443572,2.5671399
5.9276440,8.6643380,2.7273602
5.8485044,8.4817298,2.8912983
5.7737596,8.2984793,3.0573664
5.7004090,8.1132374,3.2239989
5.6271528,7.9278720,3.3908921
5.5530147,7.7442281,3.5502447
5.4757926,7.5604305,3.6987262
5.3952482,7.3788378,3.8218381
5.3103673,7.1993396,3.9163307
5.2200958,7.0212851,3.9954952
5.1254110,6.8474789,3.9877339
5.0248145,6.6756078,3.9678705
4.9191388,6.5074587,3.9207860
4.8080773,6.3427054,3.8819874
4.6914995,6.1813004,3.8497541
4.5701159,6.0242486,3.8430948
4.4430743,5.8706427,3.7556596
