4.4192479,5.8714692,3.8834547
4.2861860,5.7237619,3.8536963
4.1483875,5.5800389,3.8326585
4.0063532,5.4406924,3.8424293
3.8601988,5.3056744,3.8540209
3.7101587,5.1750441,3.8679207
3.5563171,5.0487356,3.8843080
3.3991417,4.9270169,3.9019474
3.2383233,4.8095626,3.8976472
3.0746238,4.6968129,3.8798533
2.9076487,4.5883584,3.7931637
2.7381467,4.4845269,3.7057527
2.5656243,4.3855800,3.6172051
2.3896782,4.2925344,3.4818314
2.2115331,4.2040844,3.3209277
2.0317679,4.1163230,3.1745610
1.8548941,4.0262122,3.0318336
1.6806101,3.9288205,2.8982487
1.5116342,3.8234774,2.7703519
1.3502953,3.7095365,2.6474118
1.1951451,3.5828195,2.5425234
1.0523470,3.4448000,2.4490282
0.9243837,3.2943278,2.3688637
0.8130905,3.1283390,2.3078362
0.7248109,2.9502365,2.2490266
0.6632322,2.7616894,2.1951279
0.6315723,2.5660131,2.1507910
0.6313130,2.3663871,2.1623956
0.6600800,2.1686915,2.1689386
0.7116716,1.9764604,2.1722100
0.7776757,1.7900625,2.1773316
0.8510463,1.6071532,2.1887201
0.9322355,1.4267117,2.2064758
1.0275697,1.2516125,2.2307720
1.1408674,1.0864622,2.2690759
1.2696006,0.9370827,2.3285641
1.4145517,0.8014704,2.3952297
1.5735306,0.6803193,2.4671091
1.7422021,0.5747840,2.5440731
1.9182706,0.4838461,2.6219579
2.1022549,0.4054510,2.7003724
2.2895200,0.3399924,2.7797823
2.4809027,0.2857182,2.8594515
2.6757859,0.2418238,2.9393222
2.8710855,0.2080420,3.0185977
3.0693284,0.1831988,3.0975552
3.2670908,0.1671464,3.1749878
3.4662636,0.1592216,3.2514934
3.6651662,0.1591414,3.3262918
3.8641205,0.1665920,3.3992737
4.0626341,0.1813332,3.4707369
4.2604891,0.2031762,3.5393781
4.4573546,0.2319574,3.6069254
4.6533285,0.2676239,3.6705192
4.8475115,0.3099612,3.7333204
5.0407125,0.3591509,3.7918054
5.2315328,0.4148513,3.8492835
5.4206854,0.4772970,3.9038680
5.6073442,0.5462713,3.9565473
5.7912161,0.6217026,4.0071097
5.9728036,0.7038884,4.0546865
6.1502322,0.7920231,4.1011009
6.3256744,0.8872907,4.1434363
6.4965295,0.9884009,4.1845967
6.6638228,1.0960088,4.2231780
6.8267157,1.2096785,4.2597315
6.9853639,1.3297652,4.2951925
7.1384214,1.4555205,4.3283924
7.2867339,1.5879741,4.3611203
7.4293972,1.7262963,4.3928831
7.5663714,1.8698558,4.4240989
7.6988404,2.0195453,4.4549518
7.8244333,2.1723440,4.4849074
7.9462262,2.3317022,4.5146495
8.0606480,2.4925581,4.5425885
8.1714999,2.6598677,4.5704074
8.2751984,2.8278496,4.5953041
8.3751551,3.0015878,4.6201790
8.4685711,3.1758623,4.6414466
8.5579116,3.3548109,4.6626410
8.6414137,3.5345636,4.6805172
8.7205290,3.7177835,4.6980678
8.7944201,3.9021893,4.7136485
8.8637440,4.0889618,4.7287254
8.9283007,4.2771907,4.7438124
8.9882744,4.4669585,4.7589047
9.0437771,4.6581967,4.7689712
9.0948458,4.8505119,4.7737028
9.1416708,5.0439893,4.7582549
9.1843328,5.2384770,4.6986771
9.2228041,5.4335124,4.6382574
9.2572732,5.6299136,4.5730101
9.2874573,5.8259519,4.5077516
9.3137069,6.0240379,4.4339040
9.3356250,6.2210859,4.3600564
9.3535497,6.4201274,4.2780558
9.3671853,6.6179018,4.1949847
9.3767267,6.8174907,4.1045088
9.3819626,7.0156299,4.0122612
9.3828821,7.2154415,3.9136684
9.3792955,7.4134837,3.8132772
9.3708870,7.6132038,3.7069206
9.3574732,7.8105337,3.5991415
9.3382922,8.0096300,3.4847745
9.3131707,8.2056848,3.3692880
9.2807960,8.4028895,3.2459169
9.2408779,8.5969060,3.1203543
9.1918806,8.7896208,2.9878233
9.1329884,8.9785281,2.8547976
9.0619159,9.1642791,2.7211984
8.9778183,9.3427408,2.5948318
8.8768094,9.5155652,2.4721357
8.7603941,9.6745596,2.3506601
8.6220306,9.8194936,2.2295451
8.4644462,9.9392315,2.2073744
8.2875373,10.0320468,2.2182656
8.0968806,10.0929610,2.2473034
7.8998216,10.1243042,2.2886772
7.6989656,10.1336777,2.2361998
7.4996396,10.1194609,2.0432421
7.3095277,10.0700267,1.9373570
7.1304324,9.9805065,1.9992732
6.9679427,9.8630501,2.0953455
6.8224415,9.7306791,2.2352595
6.6809527,9.5890947,2.3470998
6.5481781,9.4452520,2.4501461
6.4224340,9.2925840,2.5523311
6.3045333,9.1324526,2.6655621
6.1954692,8.9669878,2.7864713
6.0938717,8.7962591,2.9146425
5.9984366,8.6208804,3.0489878
5.9090198,8.4438840,3.1857396
5.8234349,8.2647631,3.3274857
5.7397703,8.0834433,3.4728004
5.6573798,7.9024833,3.6225497
5.5746160,7.7219458,3.7713872
5.4896982,7.5411455,3.9157123
5.4026350,7.3627778,4.0360903
5.3118411,7.1857340,4.1346590
5.2166763,7.0103747,4.2146295
5.1176082,6.8385372,4.1729818
5.0132613,6.6685992,4.1180869
4.9044177,6.5024003,4.0672422
4.7904944,6.3392806,4.0198681
4.6715346,6.1795093,3.9758995
4.5480177,6.0238109,3.9655884
4.4192479,5.8714692,3.8834547
